date,system:index,NDVI,Rural_LST,UHI,Urban_LST,.geo,month,year,day_of_year,week,LST_diff,UHI_lag1,UHI_lag4,UHI_rolling4,month_sin,month_cos,doy_sin,doy_cos,time_idx,UHI_trend,UHI_detrended
2020-01-16,160,0.3417604847039713,30.02273040098428,2.9963774056570003,31.72213850254476,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2020,16,3,1.6994081015604792,0.610345394100186,2.4477415603021857,0.23710981506006368,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,156.0,3.546616208613198,-0.5502388029561978
2020-01-23,161,0.3577040566051839,30.36875157792601,4.189393411435407,34.558144989361416,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2020,23,4,4.189393411435407,2.9963774056570003,-1.975637491044683,1.7783675406800863,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,157.0,3.5499425370109154,0.639450874424492
2020-01-30,162,0.341911645696622,31.96117896266663,3.8828659799540457,34.06879054797166,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2020,30,5,2.1076115853050297,4.189393411435407,-0.6826460484722485,2.91974554778666,0.49999999999999994,0.8660254037844387,0.49377555015997715,0.869589389346611,158.0,3.553268865408633,0.32959711454541285
2020-02-06,163,0.3261192347880601,30.003097558109214,3.576338548472684,33.5794361065819,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2020,37,6,3.5763385484726875,3.8828659799540457,0.610345394100186,3.6612438363797843,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,159.0,3.5565951938063507,0.019743354666333257
2020-02-13,164,0.32261457806289073,40.13036106631965,4.020956971483756,35.174342958082406,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2020,44,7,-4.956018108237245,3.576338548472684,2.9963774056570003,3.917388727836473,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,160.0,3.559921522204068,0.46103544927968754
2020-02-20,165,0.3191099213377213,32.30367441508809,4.465575394494827,36.76924980958292,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2020,51,8,4.465575394494827,4.020956971483756,4.189393411435407,3.986434223601328,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,161.0,3.5632478506017855,0.9023275438930418
2020-02-27,166,0.33002669795315026,34.77613236629983,4.678252878084596,36.475467883861924,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2020,58,9,1.6993355175620977,4.465575394494827,3.8828659799540457,4.185280948133966,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,162.0,3.566574178999503,1.1116786990850929
2020-03-05,167,0.3409434745685792,31.29075559646657,4.890930361674364,36.18168595814094,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2020,65,10,4.890930361674368,4.678252878084596,3.576338548472684,4.513928901434386,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403,163.0,3.5699005073972203,1.321029854277144
2020-03-19,168,0.30939483634948106,42.840200592051445,3.4557404288028026,35.486216021603376,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2020,79,12,-7.35398457044807,4.890930361674364,4.020956971483756,4.372624765764147,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847,164.0,3.5732268357949377,-0.11748640699213508
2020-03-26,169,0.293620517239932,32.40033559096757,2.7381454623670223,35.138481053334594,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2020,86,13,2.7381454623670223,3.4557404288028026,4.465575394494827,3.940767282732196,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,165.0,3.576553164192655,-0.8384077018256328
2020-04-02,170,0.30492150050887135,47.98783399196112,3.5775353300062673,38.406098046360796,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2020,93,14,-9.581735945600322,2.7381454623670223,4.678252878084596,3.6655878957126142,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,166.0,3.5798794925903725,-0.0023441625841051916
2020-04-09,171,0.3162224837778107,37.25678984174148,4.416925197645512,41.67371503938699,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2020,100,15,4.4169251976455115,3.5775353300062673,4.890930361674364,3.547086604705401,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,167.0,3.58320582098809,0.8337193766574225
2020-04-16,172,0.32681928407773414,52.11761315219019,4.413727102189267,42.717539436077615,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2020,107,16,-9.400073716112573,4.416925197645512,3.4557404288028026,3.786583273052017,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,168.0,3.5865321493858073,0.8271949528034592
2020-04-23,173,0.3374160843776576,39.35083482603521,4.410529006733022,43.76136383276823,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2020,114,17,4.410529006733022,4.413727102189267,2.7381454623670223,4.204679159143517,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,169.0,3.589858477783525,0.8206705289494964
2020-05-07,174,0.34300812056552366,51.06459913986988,4.613790629159456,45.32154822114147,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2020,128,19,-5.743050918728407,4.410529006733022,3.5775353300062673,4.463742983931814,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,170.0,3.5931848061812426,1.0206058229782133
2020-05-14,175,0.3458041386594567,41.38621897495542,4.715421440372673,46.10164041532809,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2020,135,20,4.715421440372673,4.613790629159456,4.416925197645512,4.538367044613604,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,171.0,3.59651113457896,1.1189103057937126
2020-05-21,176,0.3343053994929214,52.11673515261877,4.2460301238334175,43.20555009155346,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2020,142,21,-8.91118506106531,4.715421440372673,4.413727102189267,4.496442800024642,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,172.0,3.5998374629766774,0.6461926608567401
2020-05-28,177,0.3228066603263861,36.53282096048466,3.7766388072941615,40.309459767778826,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2020,149,22,3.7766388072941623,4.2460301238334175,4.410529006733022,4.337970250164927,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,173.0,3.603163791374395,0.17347501591976666
2020-06-11,178,0.1192995633414634,-54.32902591160295,3.8016661241808336,-50.527359787422114,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2020,163,24,3.8016661241808336,3.7766388072941615,4.613790629159456,4.134939123920271,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,174.0,3.606490119772112,0.1951760044087214
2020-06-18,179,0.13696764437820239,27.96640405526122,3.775122835161808,-45.67989835744431,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2020,170,25,-73.64630241270552,3.8016661241808336,4.715421440372673,3.899864472617555,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,175.0,3.6098164481698296,0.1653063869919782
2020-09-24,180,0.3843207788925483,13.113533275043096,3.403516788895443,22.184561662244988,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2020,268,39,9.071028387201892,3.775122835161808,4.2460301238334175,3.6892361388830612,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,176.0,3.613142776567547,-0.20962598767210405
2020-10-01,181,0.4019888599292873,21.971126159920523,3.376973499876417,27.032023092222786,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2020,275,40,5.0608969323022635,3.403516788895443,3.7766388072941615,3.5893198120286254,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,177.0,3.6164691049652644,-0.23949560508884726
2020-10-15,182,0.4373250220027653,33.403059030340025,3.323886921838365,36.72694595217839,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2020,289,42,3.3238869218383655,3.376973499876417,3.8016661241808336,3.4698750114430084,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,178.0,3.619795433362982,-0.2959085115246167
2020-10-29,183,0.4293840968081217,36.99235911850826,3.7470046832584614,36.8238840067687,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2020,303,44,-0.16847511173956065,3.323886921838365,3.775122835161808,3.462845473467172,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,179.0,3.6231217617606992,0.12388292149776214
2020-11-12,184,0.4214431716134781,36.932769202033306,4.170122444678557,36.92082206135901,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2020,317,46,-0.011947140674294587,3.7470046832584614,3.403516788895443,3.65449688741295,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,180.0,3.6264480901584166,0.5436743545201406
2020-11-19,185,0.4174727090161563,32.58760976326556,4.381681325388605,36.96929108865417,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2020,324,47,4.381681325388605,4.170122444678557,3.376973499876417,3.9056738437909972,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,181.0,3.629774418556134,0.7519069068324713
2020-11-26,186,0.41064902470418935,40.608295049470456,4.730542044090452,35.73544772830996,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2020,331,48,-4.872847321160499,4.381681325388605,3.323886921838365,4.257337624354019,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,182.0,3.6331007469538514,1.0974412971366005
2020-12-03,187,0.4038253403922224,29.42220160517345,5.079402762792299,34.50160436796575,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2020,338,49,5.079402762792299,4.730542044090452,3.7470046832584614,4.5904371442374785,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,183.0,3.636427075351569,1.4429756874407298
2020-12-17,188,0.3956166298024426,34.28548988406188,3.4551726108893726,32.21010209170494,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2020,352,51,-2.075387792356942,5.079402762792299,4.170122444678557,4.4116996857901825,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,184.0,3.6397534037492862,-0.1845807928599137
2020-12-24,189,0.3915122745075527,28.42129341863663,2.6430575349379097,31.06435095357454,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2020,359,52,2.6430575349379097,3.4551726108893726,4.381681325388605,3.977043738177508,-2.4492935982947064e-16,1.0,-0.10310169744743544,0.9946708199115211,185.0,3.6430797321470036,-1.000022197209094
2020-12-31,190,0.3778330142913635,34.77444830879281,2.546639035034713,30.834344764101758,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2020,366,53,-3.9401035446910555,2.6430575349379097,4.730542044090452,3.4310679859135735,-2.4492935982947064e-16,1.0,0.017213356155833904,0.9998518392091162,186.0,3.646406060544721,-1.0997670255100083
2021-01-07,191,0.3641537540751743,25.67156970468954,2.450220535131516,30.604338574628972,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2021,7,1,4.932768869939434,2.546639035034713,5.079402762792299,2.773772428998378,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,187.0,3.649732388942439,-1.199511853810923
2021-01-14,192,0.3504744938589851,35.17408359764268,2.353802035228319,30.374332385156187,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2021,14,2,-4.799751212486491,2.450220535131516,3.4551726108893726,2.4984297850831143,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,188.0,3.6530587173401563,-1.2992566821118374
2021-01-21,193,0.3367952336427959,27.886942660358283,2.257383535325122,30.144326195683405,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2021,21,3,2.257383535325122,2.353802035228319,2.6430575349379097,2.4020112851799174,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,189.0,3.6563850457378737,-1.3990015104127518
2021-01-28,194,0.3238729346481422,35.75420903058912,3.2064552815429135,29.58859723422089,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2021,28,4,-6.165611796368225,2.257383535325122,2.546639035034713,2.5669653468069673,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,190.0,3.659711374135591,-0.45325609259267763
2021-02-04,195,0.3109506356534885,24.877341244997677,4.155527027760705,29.03286827275838,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2021,35,5,4.1555270277607015,3.2064552815429135,2.450220535131516,2.9932919699642646,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,191.0,3.6630377025333085,0.4924893252273965
2021-02-18,196,0.3237372984259096,35.24328600071446,4.30252126965258,34.28117016015749,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2021,49,7,-0.9621158405569759,4.155527027760705,2.353802035228319,3.48047177857033,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,192.0,3.666364030931026,0.6361572387215539
2021-02-25,197,0.3301306298121201,32.529302713258524,4.376018390598517,36.90532110385704,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2021,56,8,4.376018390598517,4.30252126965258,2.257383535325122,4.010130492388679,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871,193.0,3.6696903593287433,0.706328031269774
2021-03-04,198,0.31315918856555236,42.66091648635325,4.158705609968067,37.331485072274226,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2021,63,9,-5.329431414079025,4.376018390598517,3.2064552815429135,4.248193074494967,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022,194.0,3.6730166877264607,0.48568892224160587
2021-03-11,199,0.2961877473189847,33.8162562113538,3.941392829337616,37.75764904069141,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2021,70,10,3.941392829337609,4.158705609968067,4.155527027760705,4.194659524889195,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546,195.0,3.676343016124178,0.2650498132134378
2021-03-18,200,0.3065305957512626,45.90688066303811,3.2680476136182968,37.834429569714494,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2021,77,11,-8.072451093323615,3.941392829337616,4.30252126965258,3.936041110880624,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356,196.0,3.6796693445218955,-0.41162173090359877
2021-03-25,201,0.3168734441835405,35.31650770083859,2.5947023978989776,37.91121009873757,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2021,84,12,2.5947023978989776,3.2680476136182968,4.376018390598517,3.4907121127057392,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,197.0,3.6829956729196134,-1.0882932750206358
2021-04-15,202,0.3204385593499218,38.07868676598882,3.63955838079584,41.71824514678466,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2021,105,15,3.6395583807958403,2.5947023978989776,4.158705609968067,3.3609253054126826,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,198.0,3.686322001317331,-0.04676362052149097
2021-04-22,203,0.31225525911335866,51.094051103731935,5.105248238283104,37.315298866233334,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2021,112,16,-13.778752237498601,3.63955838079584,3.941392829337616,3.6518891576490544,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,199.0,3.689648329715048,1.4155999085680557
2021-05-06,204,0.29588865864023234,49.30614647661091,8.036627953257632,28.509406305130675,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2021,126,18,-20.796740171480238,5.105248238283104,3.2680476136182968,4.844034242558888,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,200.0,3.6929746581127656,4.3436532951448665
2021-05-20,205,0.27952205816710596,10.7751463474451,10.96800766823216,19.703513744028015,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2021,140,20,8.928367396582916,8.036627953257632,2.5947023978989776,6.937360560142183,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,201.0,3.696300986510483,7.2717066817216764
2021-06-17,206,0.2467888572208533,-14.73903847635851,16.830767098181216,2.0917286218227065,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2021,168,24,16.830767098181216,10.96800766823216,3.63955838079584,10.235162739488528,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,202.0,3.6996273149082004,13.131139783273015
2021-07-01,207,0.3675738751741319,30.84553624889722,2.808851051814301,33.65438730071152,"{""type"":""MultiPoint"",""coordinates"":[]}",7,2021,182,26,2.808851051814301,16.830767098181216,5.105248238283104,9.661063442871328,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,203.0,3.702953643305918,-0.8941025914916167
2021-09-02,208,0.2007406773302385,2.1937178469015866,8.779470402865991,10.973188249767578,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2021,245,35,8.779470402865991,2.808851051814301,8.036627953257632,9.846774055273418,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502,204.0,3.706279971703635,5.073190431162356
2021-10-07,209,0.3935462619904022,31.534600627565627,4.803855897490397,36.33845652505602,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2021,280,40,4.80385589749039,8.779470402865991,10.96800766823216,8.305736112587976,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,205.0,3.7096063001013526,1.0942495973890445
2021-10-21,210,0.4470374188947528,31.520115347758423,5.014197776144332,36.53431312390276,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2021,294,42,5.014197776144339,4.803855897490397,16.830767098181216,5.351593782078757,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,206.0,3.71293262849907,1.3012651476452621
2021-11-04,211,0.4240530078145608,31.20546977305192,4.9710993769851335,36.176569150037054,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2021,308,44,4.9710993769851335,5.014197776144332,2.808851051814301,5.892155863371464,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,207.0,3.7162589568967874,1.254840420088346
2021-11-25,212,0.4294419284569526,30.30228185200756,3.7771495976169938,34.07943144962455,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2021,329,47,3.77714959761699,4.9710993769851335,8.779470402865991,4.641575662059215,-0.5000000000000004,0.8660254037844384,-0.5808002734538013,0.8140460935082175,208.0,3.719585285294505,0.05756431232248893
2021-12-09,213,0.419399443120918,31.606334052405003,3.3536649926812885,34.95999904508629,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2021,343,49,3.3536649926812885,3.7771495976169938,4.803855897490397,4.279027935856938,-2.4492935982947064e-16,1.0,-0.3697245428906732,0.9291414114031743,209.0,3.7229116136922222,-0.36924662101093375
2021-12-16,214,0.4090326577797542,31.37581629820399,2.8513988609601526,32.59880410276452,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2021,350,50,1.2229878045605282,3.3536649926812885,5.014197776144332,3.738328207060893,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,210.0,3.7262379420899396,-0.874839081129787
2021-12-23,215,0.3986658724385905,27.888476431203728,2.3491327292390167,30.237609160442744,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2021,357,51,2.3491327292390167,2.8513988609601526,4.9710993769851335,3.082836545124364,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,211.0,3.729564270487657,-1.3804315412486403
2021-12-30,216,0.3917128604193634,32.17985694376456,2.091596320795608,29.021678022332395,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2021,364,52,-3.1581789214321674,2.3491327292390167,3.7771495976169938,2.6614482259190173,-2.4492935982947064e-16,1.0,-0.01721335615583528,0.9998518392091162,212.0,3.7328905988853744,-1.6412942780897666
2022-01-06,217,0.3847598484001362,25.971686971869847,1.834059912352199,27.80574688422205,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2022,6,1,1.8340599123522026,2.091596320795608,3.3536649926812885,2.281546955836745,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,213.0,3.736216927283092,-1.9021570149308928
2022-01-20,218,0.3624673643285771,33.63676120195902,2.9440634367370144,29.81780421966308,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2022,20,3,-3.818956982295937,1.834059912352199,2.8513988609601526,2.3047130997809604,0.49999999999999994,0.8660254037844387,0.3375228995941133,0.9413173175128471,214.0,3.7395432556808097,-0.7954798189437953
2022-01-27,219,0.3513211222927976,27.324767688454177,3.499065198929422,30.8238328873836,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2022,27,4,3.499065198929422,2.9440634367370144,2.3491327292390167,2.5921962172035617,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,215.0,3.742869584078527,-0.24380438514910496
2022-02-03,220,0.33314416397784796,34.40582807200519,3.5513251629822324,31.821423256076507,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2022,34,5,-2.5844048159286857,3.499065198929422,2.091596320795608,2.957128427750218,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,216.0,3.7461959124762445,-0.19487074949401206
2022-02-10,221,0.3149672056628984,29.21542849773437,3.6035851270350423,32.81901362476941,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2022,41,6,3.6035851270350427,3.5513251629822324,1.834059912352199,3.399509731420929,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,217.0,3.749522240873962,-0.1459371138389196
2022-02-17,222,0.3106637037169333,37.78835303910191,4.100602102891523,34.49283386499485,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2022,48,7,-3.2955191741070564,3.6035851270350423,2.9440634367370144,3.688644397959556,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,218.0,3.7528485692716793,0.34775353361984385
2022-02-24,223,0.3063602017709683,31.56903502647229,4.597619078748004,36.166654105220296,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2022,55,8,4.597619078748007,4.100602102891523,3.499065198929422,3.9632828679142014,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283684,219.0,3.7561748976693967,0.8414441810786069
2022-03-10,224,0.3015439599447027,42.725503677225326,5.209030483000748,39.66443975350946,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2022,69,10,-3.0610639237158637,4.597619078748004,3.5513251629822324,4.37770919791883,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906,220.0,3.759501226067114,1.449529256933634
2022-03-17,225,0.2991358390315699,35.898596392526926,5.51473618512712,41.413332577654046,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2022,76,11,5.51473618512712,5.209030483000748,3.6035851270350423,4.855496962441849,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,221.0,3.7628275544648315,1.7519086306622884
2022-03-24,226,0.3016574446162493,40.31706983155178,4.1918293129574735,39.27990285355271,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2022,83,12,-1.037166977999064,5.51473618512712,4.100602102891523,4.878303764958337,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,222.0,3.766153882862549,0.4256754300949246
2022-03-31,227,0.3041790502009288,34.27755068866356,2.868922440787827,37.14647312945139,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2022,90,13,2.868922440787827,4.1918293129574735,4.597619078748004,4.446129605468293,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,223.0,3.7694802112602663,-0.9005577704724392
2022-04-07,228,0.30328211743587563,35.903582112281754,2.505335551639071,37.627477387754325,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2022,97,14,1.7238952754725716,2.868922440787827,5.209030483000748,3.7702058726278738,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,224.0,3.772806539657984,-1.2674709880189132
2022-04-14,229,0.3023851846708225,35.96673298356694,2.141748662490315,38.10848164605726,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2022,104,15,2.141748662490315,2.505335551639071,5.51473618512712,2.9269589919686725,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,225.0,3.7761328680557016,-1.6343842055653868
2022-04-21,230,0.3145116231611482,51.19671535828926,2.7579977201496035,40.56983249233751,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2022,111,16,-10.62688286595175,2.141748662490315,4.1918293129574735,2.568501093766705,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,226.0,3.779459196453419,-1.0214614763038155
2022-04-28,231,0.3266380616514739,39.65693656080888,3.3742467778088923,43.03118333861777,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2022,118,17,3.3742467778088923,2.7579977201496035,2.868922440787827,2.6948321780219713,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,227.0,3.7827855248511364,-0.40853874704224413
2022-05-26,232,0.314369090580977,40.40236046055027,2.572231796773596,41.94747842409745,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2022,146,21,1.5451179635471775,3.3742467778088923,2.505335551639071,2.7115562393056027,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,228.0,3.786111853248854,-1.2138800564752579
2022-06-02,233,0.3113018478133528,39.304824143952594,2.371728051514772,41.676552195467366,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2022,153,22,2.371728051514772,2.572231796773596,2.141748662490315,2.769051086561717,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808,229.0,3.789438181646571,-1.4177101301317991
2022-09-22,234,0.3890987669769477,-0.5204401052735556,-1.3309240339464603,20.70775684675462,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2022,265,38,21.228196952028174,2.371728051514772,2.7579977201496035,1.7468206480377009,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,230.0,3.7927645100442886,-5.123688543990749
2022-09-29,235,0.3939610744246723,32.23375007754101,-1.5623397892877873,19.39720713746007,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2022,272,39,-12.836542940080939,-1.3309240339464603,3.3742467778088923,0.512674006263531,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,231.0,3.796090838442006,-5.358430627729794
2022-10-06,236,0.398823381872397,19.88041297279464,-1.7937555446291142,18.086657428165527,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2022,279,40,-1.7937555446291142,-1.5623397892877873,2.572231796773596,-0.5788228290871466,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,232.0,3.7994171668397234,-5.593172711468838
2022-10-27,237,0.4455728027165508,30.539749847309857,5.369458333927781,35.90920818123764,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2022,300,43,5.369458333927781,-1.7937555446291142,2.371728051514772,0.17060974151610564,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,233.0,3.802743495237441,1.5667148386903405
2022-11-03,238,0.42700444471385995,34.84542579896463,5.5113157858257456,35.68080670156619,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2022,307,44,0.835380902601564,5.369458333927781,-1.3309240339464603,1.8811696964591573,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,234.0,3.8060698236351582,1.7052459621905873
2022-11-10,239,0.4084360867111691,29.799231984171037,5.65317323772371,35.45240522189474,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2022,314,45,5.653173237723706,5.5113157858257456,-1.5623397892877873,3.6850479532120315,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268,235.0,3.8093961520328756,1.8437770856908342
2022-11-17,240,0.4077367679511805,32.36638195630956,4.914966820744317,35.18417497449508,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2022,321,46,2.817793018185519,5.65317323772371,-1.7937555446291142,5.362228544555389,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.7266075247685652,236.0,3.812722480430593,1.1022443403137236
